feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,target
0.6811090138879221,3.134463956242134,1.3696152020735746,-2.0545383486819437,-2.7718511586112937,-0.24096189302410176,2.075628758882658,0.7343366731881813,3.1363345755317535,-2.0347708396211117,-1.1837568313214448,-0.790046358130053,-5.497308100992618,-7.376980638255377,-0.39967497589315304,0
-1.811269983301076,1.5500307218726632,3.0542514736255724,-3.3413041088987803,-1.4883229415252024,3.522132947854943,0.7271792364812183,2.6866728334786627,1.5635085846134416,2.1182098490777466,-0.49240836948085387,0.3398660702413214,-0.35690959069477746,-4.307525727787526,1.9536928850826152,0
2.9375529116882593,3.18209703569295,-1.2978328206972563,2.808492988306752,-1.5581519077635964,0.710459970140787,1.0888982402938558,2.590414004080649,1.6095983337889719,2.6714526475342777,-2.7386075038617683,1.2592886819985436,2.144730654740227,-5.103583552653075,-2.970600476404579,0
-1.4107959458019241,2.8441716897705374,4.13874120728347,-2.2653657939178005,-2.031609764479903,3.432605405957711,1.0121908231486054,2.9401446786571706,0.997970666109746,3.5564309311692885,0.9121131869008514,0.1252874319350159,-0.8586523420042564,-3.132809909409506,1.6592218957821163,0
-1.0846257611854737,-1.8230729868862816,-1.3183964198549158,1.5200815741189273,-2.0207177246055354,1.6604200961317008,2.9045271466212546,-0.06534616142563898,7.852619025698911,1.5260970114837455,-2.663810367244307,0.058528958289608246,-3.264677735272115,-6.32980024370996,1.2976234776992457,0
1.298285309685379,0.14256396395381205,0.6579697917809367,5.146036885185916,0.33925659843271316,1.5738882522047821,1.2705464793801489,4.751492007939691,4.2379730433535885,4.562115024128508,-3.401629766720368,0.20726834897781488,1.2930786092572566,-6.435609138534698,-1.7500792505044025,0
-2.7434802435325563,0.24457580003602847,-1.7148553209392383,0.24631768984824287,-2.8282525617716607,-0.5075579443319027,-0.05057770113103488,2.1976731432113037,4.257494094451545,-0.12392332318133939,-0.9591878924348294,0.28768417582593875,-1.1415805131271077,-0.7447708086265564,-1.0124230959266876,0
-1.305922148577325,0.3631696416401805,-0.9952005628999804,-1.2387359930602573,-3.337880439115451,-0.06731019973562713,1.757111125039023,1.0331172402378521,2.0996922969023153,1.5741222729001128,-1.1862139558683342,-3.671009341988332,-2.8993910336047843,-0.5933774041235698,2.207464627800691,0
1.5526395256272232,1.9089504671441215,-0.7772168897258269,3.522920253580317,-3.762134527642844,-1.963002145290963,4.202636436133327,4.139052682354572,6.381974313131449,1.0270173619447784,-3.789102253767335,2.8323319044279636,-1.2016147462859519,-9.849311012004971,-2.2115101949888967,0
3.5284672396102144,3.7425249802709,-0.7452834027548666,0.2777845337241629,-1.1088440647672209,-1.6981678843736598,1.2673110165515395,-1.6214930187018881,-4.359566609530713,0.2578577267792421,1.8512382369098264,2.297519719304328,2.276855653708463,1.316214187598007,-2.1993788449543565,0
4.188840686399897,0.3552879847596645,2.298254301953024,3.1797658857893403,0.9170529284940212,-0.4248672413133816,-0.9641063043238742,0.788540416505103,-2.1779000098440475,0.8976643604737311,-1.8368022945485338,2.1525988327570325,4.0731560449409985,0.23478852222706995,1.749460580052118,0
-4.57159392500769,-3.2329757211630064,-1.9562198175709948,0.1658735427250313,-3.467522215316107,-1.9154287992005077,-1.6554620178709571,2.0751690232925704,7.809044527373466,-3.7612484592455666,-3.2867066958881974,0.9039523578366837,-2.1028027642850824,0.032320269476441316,2.126223278919805,1
0.22723869143969377,0.18760737393074717,-0.5094907295852341,-1.5113338726197896,-0.8513533562568552,2.5593379173412973,1.447574821010717,0.7420793322378961,-0.4842870549522294,3.81513790595427,-1.5668100837082932,-3.467589655055178,0.39413259557559366,-1.2881151352895446,2.275874998683836,0
2.1467703767026642,-0.2914430536894308,2.0114841944362256,1.04919307801751,0.06062660250515228,-1.6266107074404226,0.6817334439883532,2.2383169442915545,-0.8988569569601342,-0.5940114696662422,-2.206560418488533,2.7055952934221628,2.8511098618104427,-2.612448564302247,1.5476114032154484,0
0.06873314280376674,0.12013904498542188,-1.6190012992164684,3.2900799990031633,-1.47047274081818,-0.7379032282168448,4.226742786649208,3.5138519745291465,5.4792752147674015,2.5813835762925765,-2.5968981956061503,0.3657676419169378,-1.6121347267207597,-8.308727146627538,-2.8562746947642954,0
0.6256779371310079,2.7403763946849247,1.227339823693374,-1.9800357463020577,-3.50268376854054,0.6716653336637999,0.08451665785554652,1.1417870034739002,2.1776669631003798,-0.78156143895683,-2.1279432374183194,-1.411233078739257,-2.8126363494701776,-3.4400393382687304,1.9794015178224746,0
3.622155795749142,3.766924066809103,1.526314764896144,2.304922244408727,-0.8176262781545913,0.4984454095990791,0.6136674709982022,0.6272769064162039,-1.1072515093786437,1.9042456968540227,0.3035375053167513,3.8282489672675206,2.8249956561993255,-2.1646514953123646,-1.8513086955153368,0
-0.9854230410763871,-1.1157174994269843,-5.7814947772369,-0.12949713927439888,-5.329608193031509,-6.32316134331262,5.24944283103793,3.5398391542555983,5.039510243735617,-2.8199749768276514,-5.219133200405276,0.1493627135317408,-1.6635700632744874,-6.775477094756243,-0.9747879697627276,0
-2.293225597988184,-1.5089349081155778,0.2850243831922734,0.9818278562384184,-2.360256432960761,2.2252001394654726,2.4308697858962893,1.274986028662985,9.361980121150589,0.8519528428318337,-2.481130197510375,2.758227655944493,-2.766552081829369,-7.915786049887924,1.1449511093887978,0
3.330439518049562,4.708429731380176,0.4946079282397761,1.0261442320699072,0.39821265137606754,-0.8996415285590557,4.224421064843371,3.7581224881692137,-3.52560082995418,3.4886095097953627,0.40009016664955754,0.563454268351131,1.4744795160177335,-7.017060482133042,-5.561052901706606,0
-0.09807200315938047,-0.14965190791546554,-4.587783664508299,-1.4739101639849097,-2.641251571082061,-5.408081993478255,4.134985899600476,-0.7105779992481085,-1.4556838202429472,-2.230931940418038,0.11858110720641779,0.29266046765299425,-0.40019281333545,-0.019923153672760506,-1.5122852741636634,0
1.9559840715764827,2.4189006520395435,2.8531674308135306,0.4931696867743387,0.15673268911131166,-0.4461528211295802,-0.0482939986068982,0.9026189634606595,-2.116926439260643,-0.32310853823594693,1.184820827127837,4.529703455317556,2.634600960861708,-1.1376604792537865,-1.0213880422292576,0
-3.5743302333355738,2.5536551817746624,3.579109753387422,-4.093131488006013,-2.5716977344290353,0.6830323983630369,-0.3389450659046338,3.974139315031556,-2.3267044369626135,1.8000232063648327,2.5526737998528413,-0.40670472019097015,0.32813307049474383,2.5714969349803285,1.657326628919277,0
-0.1771524274564349,0.5385742063599844,-2.1397811817827277,-3.8091392066022376,0.8319728978134169,2.8541959688267213,0.09571631509551115,1.8464270782180814,-3.3433589347981014,2.8705575476040637,-2.35647443859833,-5.207600210946013,1.9640067455029313,-1.415914718852609,0.09893057076840739,0
0.7017257132823591,1.1793561612276178,0.07980772370412884,-1.357881095079244,-2.417138953684755,1.9616378954312168,1.4340023430654698,1.250804919194836,4.79363536730015,0.19331033096989414,-4.223042660433935,-3.8273717585957714,-4.767049545452159,-7.772275369681723,1.7926290796417603,0
3.281153243565842,2.377977361815069,-1.8808467217048497,6.025221707191623,-2.6929567367492524,0.009612711442914534,-3.2712945991124815,-1.0195290768189622,4.719456788529608,-0.1085467677538277,-2.6345748320284006,-0.22973951938605186,-1.0168064475716458,1.5302046712039696,-1.1312881003524153,1
0.9432028185048411,2.3926361282587765,2.598564891174011,-1.666849497157621,-1.0184337150817893,4.279128827957374,1.1497926872675923,2.6060141155463925,-1.6405129016743962,6.22831894741375,-1.1713493438237703,-5.489421510515102,-0.4880636446826021,-2.093283109921024,3.0702844046841395,0
-5.0742589282904795,-5.005168006207687,-3.6793320725801677,-0.7920456383007255,-2.5020023649520726,0.5898933416270474,1.9992873574728138,1.51270016599413,4.5967216328583635,2.8567678015737634,-2.037614153893628,-0.11898239822681878,2.0972425244728297,1.6073804495237192,3.629043641774058,0
-0.5530636865418592,1.6450370812936603,-0.24000410482712342,-0.01651576907948482,-2.097002208899227,0.6153219514135445,1.416786897864769,1.1628343414247022,3.275106073293893,0.9983204778337302,-0.7628638265651017,-2.3629904156495396,-3.91749191275199,-3.6975814277580223,-0.7328473654327281,0
-2.7282161294143688,-3.4525435706028165,0.5279749247437016,-1.6975051143726638,1.3825724074974546,0.3807408514298818,-2.3881507093959145,-2.610804775243211,1.8529472727944238,-4.045280085811482,0.833706997273517,2.7633329092026973,-0.2335281720196003,2.5002781366014273,2.030495927091353,1
-1.5395032197374723,-0.7564541657923531,0.25464694750360506,-2.3743373962961147,-1.5773678537268783,0.0022142372937474786,2.8255903569512704,0.9279385823948982,1.1680684728525832,0.8565774346499355,-0.5827497463586292,-1.6580397184629199,-2.0668650454450277,-2.6956635836619394,2.2373459809756127,0
-1.1982974277809118,2.5974445409432634,0.4000323320468211,-3.0610068410739033,-1.265268941225889,-1.2725245270452912,0.5628342863859148,2.3291908553713045,-2.679928872473685,-0.29026508752686236,1.0555579796948091,-3.4675791065572206,-2.31268390537651,-0.03651010478134328,-1.2939961635936434,0
-3.7534149753850605,-4.965251030838571,-4.538430390971115,-0.0169343139297089,-1.7177637585104393,1.3312205477985837,2.873402958570555,1.1804695560827438,4.054693198518648,4.69495593592989,-2.8223325091757694,-3.3774489665477607,1.0440336590374302,0.5351750017873732,3.378442230792614,0
1.464749015501961,3.104920726358486,-4.867887505142188,-0.06817602112305088,-1.8496578280479206,-1.5678626296681066,2.251047643607483,-0.6313612945270095,-2.0835355679174556,1.202102569219033,0.601629504979952,-0.3181694243689317,1.2108745300227928,-0.06763445699109222,-4.589634997231624,0
-1.193055582341565,0.4023754038161558,-0.09367837843029453,-0.5775061703365686,-0.8721275411770566,0.5747404277893867,-0.37084174502821243,0.8184190413188318,4.169015513970458,-2.237075507975343,-1.2754816937243014,2.4609495569686377,-1.2933936785598892,-4.4381591769291076,-1.3807288755164397,0
-0.36785812359461967,-2.9684932805993975,-2.284295071851282,0.13404550181758257,-0.8808309539128021,1.5780913155334924,2.090537372634848,-0.38485564291261065,5.902218773161564,0.5097972243606064,-4.458040456165889,-2.2603233365270743,-2.533341609000452,-5.913777725948462,2.489623595805739,0
-4.270609122217273,-1.5561989148314774,3.539408542055005,-1.5044627439701996,-2.895167698313908,2.507218334296682,4.703879162111903,3.3534118070712564,3.4235210630625668,6.297121632680743,1.2241116822073983,0.17663862286597465,-0.8911217862021551,-2.3076013469625263,5.072574999389833,0
0.9075281050501784,3.4891959381973763,3.729710385849418,-2.2293401612321375,-1.3642215431450395,2.680626787845802,-1.089290260082464,2.0132001844331997,1.570798914411993,-0.48425742806852357,-1.718607775395142,-1.2151836280101853,-2.851492347005374,-5.4916970016276,1.0668340164565664,0
-3.04093485801084,0.7921503204786194,-1.7097894368023274,-0.8285885755619623,-2.5720877856265383,1.6812682345990881,0.6413293075837971,2.458976641525253,0.6894158359737462,4.633541981863474,0.5609087615956492,-2.2859948925168476,1.0068714512600572,2.528402486627847,0.06766739065810912,0
0.6600835909637501,4.941382973215022,2.9153419203687734,-1.6280222854457107,-1.477776875427198,3.132790714617956,-1.5986802170387966,2.559183526291829,-0.10063014375565092,1.4475523479530377,-0.14697502631601367,-0.29753317795964485,-0.4419044102500802,-2.9532621679475373,-1.0361404039383695,0
0.7629652378671691,1.0392713581778998,-1.3219735432163422,1.1440949855430507,-2.4602725380766914,-3.0800888278000675,1.3912562582842094,0.9276071876337423,0.6044984195166393,-1.0750316807598659,-0.5673117456925872,2.6180203653542664,1.0330306400647438,-0.5075941360506541,-1.0099883627302642,0
-1.9081705108091684,-0.3262425527047296,2.5560647766923323,-0.5173355569451145,-1.1454205121708758,1.645391290402615,3.005836721104072,2.2589183744288595,2.985311631014436,3.178018958323468,0.20421552070823878,-0.9759892347499513,-2.6507498004685894,-4.210308859560284,1.8926953045834316,0
-0.007718391474961894,1.1236693806565086,-1.3320329266683262,-0.5875795134399838,-1.2035669789829448,1.1198394486719148,0.2849856606413932,0.9132878683353672,2.887038497506288,-0.14535413671534664,-2.257575342290228,-1.4637440168546667,-1.898235472273988,-4.312026146486109,-1.0727359157737189,0
0.25451942016826434,1.6022330923898278,6.721603660899576,2.1109114352228997,-1.4547419539672133,-0.8717889694116047,-1.6485460278132258,4.67066502099281,1.7915181699013003,-0.4790593917242339,-0.5642341440470856,2.522554840421015,-0.5206945969219772,-1.4827549113405962,2.4224441207758507,1
-1.1089493189075088,0.43221737496028767,2.1996491355525944,-2.139370071573871,-1.9965537926522412,2.27727376268593,1.7722649021988457,1.7241903789038486,2.942870818217949,1.747877744908982,-1.493744701005893,-1.8917174991092809,-2.8557421616911602,-4.680870189972193,3.1088254091834173,0
2.9905346311758265,2.7176645946663047,1.5064134507583873,1.3187335102368591,-2.075929787084235,-1.2407435251117644,3.1887987295596267,2.37321217339477,1.8679190936296424,-0.021189737428439832,-2.0326686034491157,4.677630341390878,0.9854266058524361,-8.051883391981457,-1.1659998440420103,0
-2.151101828370645,-6.435864191717482,-3.1046861600561133,1.5065890556756698,1.6513447055802253,-2.8572686738929285,-3.45660759252638,-3.1591863316734203,5.89691376937814,-8.279300363743667,-2.830377117913241,3.0922283691543893,-1.126880598630704,1.3338438815259195,0.8970533250025361,1
0.40164803188293674,3.7610450764137022,4.094847065377389,-4.022314831505197,-1.3521895000085833,3.0048665647806576,-0.4615234807418076,2.3573025175719318,-1.6500502518126283,1.3120053515477623,-0.47103996856716135,-2.5590891862897163,-1.5909941706969934,-3.1612165635349987,2.102466360813987,0
0.9397279101736683,4.855063862429557,-5.350393479464309,0.8296694462247581,-5.316142942425822,-0.5726137033024105,1.4778311438377125,-0.1012738367943593,3.7247914127582282,0.34168643712162783,-1.0317716643180952,2.661833768829414,0.25564252323588144,-2.8597306493124686,-4.962853314990268,0
-1.9440748768190623,-2.208799185351038,-3.8413316111474596,-0.3691422723404689,-1.9072092695009386,1.3339356386959622,1.8828009929272294,0.4848502504066434,6.144600185870802,0.9321484029568659,-3.8371355089666754,-2.869489425975136,-2.590844213186992,-4.643647747659709,0.8524085702657264,0
-3.253296364662938,-1.941817925911943,0.26122035775857017,-0.7431985196945746,-0.9248903878260111,3.1372882894593532,1.134349761224909,2.0409470088100576,6.122269765356536,1.6878762088464705,-1.9053638553268781,1.9253890482807985,-0.12309431089268918,-5.198865176683265,1.250858050592829,0
-1.1449483312347657,-2.7115136469309227,-0.38482607740924746,-0.5200289473649014,-0.7987336328245501,0.3582861509421411,3.426216311340865,0.23838446511681255,5.439508457876787,-0.14495060608460442,-2.7381913136214244,-1.5761074328855986,-4.181993793202418,-6.886250112062193,2.2465993255793104,0
-0.4458091437834131,0.7688763682065731,1.3371651405412992,0.3430865756554864,-2.8841165322352538,1.0778712875169147,2.7024554033185653,0.9674390874096057,5.671509037863522,1.2647902898183312,-1.424957196767089,-1.0993373830015065,-4.868188361956255,-6.010615366923335,1.6360383293980687,0
-3.6223975887834468,-5.291557087895107,-6.231041067212277,-1.7534187038131441,-0.39019766395374744,-0.05534045455022141,4.509666196393857,0.37741382177316707,1.263141235183577,3.868142359018885,-2.1155418445464926,-5.328453779057139,0.23829014622656675,-0.03173910959047518,1.7643474502744332,0
2.345993278653977,4.358813546786168,-0.6416809456820373,-2.296473967778314,-1.4941863241333613,-3.1692224083870184,3.066713481482707,-1.0024600554913135,-5.414631885996067,-1.3214225022164872,3.067927031659857,3.6380419102169332,1.6606319634318236,-0.6360469769132728,-3.4586592655378707,0
1.0391503066030527,3.288327795747885,0.24649248816948988,0.053387072371108735,-0.5558294854006647,0.22784390487492967,1.548541823314998,2.746914536588511,-0.5010971345065991,1.3220710223012884,-0.061145528623361756,2.6644228122157947,1.867669032164785,-4.814019328091228,-3.786752479563836,0
0.19000524952862796,1.712297918522299,-0.6153921974627451,-2.282203921348983,-1.6950232640542406,2.5201746010352792,1.6608425302568188,1.8775463779904242,0.0392037545470503,3.552035377639115,-2.1797246696001906,-5.197529813831171,-1.509325337858292,-3.3790241248060973,1.257966647533124,0
-3.159614306273965,-1.7686219674233188,-3.24274060670896,-1.7135301702207228,-1.3785055836959068,2.436901407264508,0.040604054169398385,-3.748188006638371,2.2996747747875883,1.056436560463713,1.9482416391231983,2.482727856910274,1.5353273564549574,4.0208388071628685,0.9611401040531655,1
-3.093173649277812,-2.884405241441167,-1.5791580758444395,-1.9956464161115393,0.20979677181842749,1.2069354322401689,-1.289418936833176,-4.943516340868257,3.110893689740245,-3.2392001274009283,1.9702473153250453,2.8398142739347243,-1.3014949844986994,2.937829092124633,1.1973958643220295,1
0.22989578433225133,-0.16152891098607622,-6.693609420001514,1.8387623494598704,-4.827028740578884,-2.799015491961905,2.4591061085890455,1.4420881767010687,5.2379602453331895,-0.1585967767132166,-4.944799157340146,-0.47333918226841676,0.09766420413917665,-3.2162983639662257,-1.2121848977613676,0
2.3659596155335643,3.401479168135907,-1.2097889190249418,1.1207006162936595,-2.3172552461551366,0.2831826221663365,1.0392219562483347,1.6354761753566258,1.1380489945700212,1.1575833263971878,-1.8967804588423092,3.1240543195903983,2.568367358444242,-4.245554059543033,-2.4351228536233362,0
1.3936600816836404,2.9322467041111695,0.7070087803576848,5.488629971816667,-2.118943589774153,3.8284800856116066,0.13395165189914437,4.630790869137839,8.627933840489446,4.1992353578207515,-4.087571246036079,3.431138214105764,0.828400565583189,-9.411288056736256,-3.0954151611364527,0
-0.2864867837105711,3.185363845612762,0.8475687389656147,-2.8377359487974783,-2.3252793266930496,1.4452641923290221,4.9190893765278565,1.4764289161488753,-1.6355424750494745,5.1805992575286375,1.6411807747798242,-4.955140664218057,-3.5806168099115943,-3.34645644387108,0.33681506280448814,0
2.187164770423273,0.3443333862076432,-0.8667801489820838,2.743193639620638,-0.573384384724997,-0.2949221859750393,-0.12082894289703527,0.49209611547250987,0.9526043675453238,0.8274314576500712,-2.000925398530055,1.3854359928191897,2.167467010204775,-0.8656484469382312,-0.25152516133224867,0
2.3295392308525606,3.80826515959096,0.9036750359831955,0.6846443540222708,-2.0242494447211508,-1.5434466976515355,4.039570228834988,-0.7282363148067605,0.3882184326658649,0.024586643804581254,2.1525647209535177,4.6446947449906,-1.0759667592288324,-4.979115222607769,-2.957978168291837,0
5.388859574609034,7.929006526976843,4.050425280796724,-3.1680605747553416,-1.1805899915008622,-1.4002627319168006,-0.8081873804466236,-3.3833989738601833,-14.894213208337261,2.062143733768724,7.28644402952938,-1.566089924323658,2.6808013718098582,11.348025706404565,1.1057290632707664,1
0.15593822477830477,-1.7736645547624619,-0.8299346539315053,0.29918203077850447,0.4338090163928696,-2.501558832855972,-2.7343056075095804,-1.7396275962717689,-3.9633351196069526,-2.0587501464421254,1.03732181844107,1.5983838178375172,4.0697799437442,8.635270566267797,1.9264651944996043,0
-1.08187732481225,0.47963834484060436,1.989197784371409,-0.3309608752060538,-1.579536272025224,1.7637254697533429,0.04726125913113477,2.7402562978615634,2.9623328126699624,1.696347162220183,-1.7535822383038702,-2.0615715941599797,-2.0207667672324354,-2.858746386389561,2.0435343638675882,0
-4.594071002011557,-2.6655679665703462,0.013173722344193785,-0.8398397791940149,-0.5051008368701229,2.1012978097488784,-1.0331967599772973,2.57623638402424,5.423421728918677,-0.12381857167729687,-1.402307288905987,3.6644569559522058,1.8046461921013686,-2.0212678518083664,0.6910920678597616,0
-0.5590456860614084,0.5403212739373403,-5.849818240825626,-1.3568883922176909,-1.3510089805660583,-2.9844324707112113,2.7720444419649652,2.245489737681027,-1.8669085922306685,0.42607900093622547,-1.663005926721556,-2.264369196154182,1.5312306464811232,-1.4142588478691769,-3.825494287886238,0
-1.8114284223215638,0.9353368588529278,0.0009855498442233731,-2.10965980362438,-3.543064110865806,2.21468768147459,1.5451048301738515,0.9266873914021841,6.2358349544514695,-0.11573365276049295,-2.071292257326501,1.4880540276269754,-2.5225412457512353,-6.313972634355056,1.2146042894380094,0
-0.47189411517341884,-1.5159673930663589,-1.416707718732451,2.3739424630968995,-0.288084739596554,-0.09516541142531643,1.3432480911249691,2.4728116685402792,3.6593252463525263,1.4984686847104578,-2.670986855507987,0.3867557180437746,0.6760896403559878,-3.76521654626306,-0.7475943640523475,0
0.07840394407784879,-2.420280638445722,-0.8850306841068126,0.4225313023739705,-0.623233029584807,-2.077514424807302,1.173104936565924,-0.3375150159192388,1.34571221618051,-1.7422468146283558,-1.6432697186972405,2.035001721395483,0.977702484527593,-0.6981741935392691,1.897164873908768,0
-5.463477073822512,-4.966856216698937,-1.210508692258674,-1.000266670114359,3.118738783312516,5.661166040264444,-4.009015664288256,-4.111920561124986,3.688793887131523,0.4211457904777282,2.5293992801820426,2.577314889239438,1.8164392472345514,5.6452867811086485,1.076770862192871,1
-1.458294172595043,-1.3203552308482103,0.07466242104620784,-2.544232863852844,-0.08532160130655564,3.7403466590004153,1.6517724228469626,1.977460062389825,3.4898775162124647,2.0867995863099122,-3.430424181117881,-2.198846818582096,-1.053033593847676,-6.959807947858727,2.039079793120465,0
-0.4668187245413937,-0.8763624307802501,-3.3305240530137383,5.035154058657094,-3.521571494651225,0.5421371996056408,0.6975649315704836,3.7355813760473833,10.012292585546861,1.8639330194558585,-6.025560824677646,1.0928389565392507,-0.09784841146918888,-6.384017700505229,-0.9125135592079027,0
2.170767857130537,-0.9896165611571857,-5.38003592698159,2.726236126522955,-2.4274344609509106,-3.550676230342445,1.8040720583887841,0.6129825324461843,0.8185725730666971,0.380131411435466,-4.139121649509464,-2.1081022062657997,1.4473960835747959,0.12635052036447,-0.009325366301403681,0
-1.623241701822092,1.3063586736730664,2.1087478213808812,-3.3108863614061637,-1.3782940940048882,2.340718980945926,-0.951359377972631,3.1284831753767444,-2.0514710270455088,2.7343270313946793,-0.4908568425894726,-2.9414816461843634,1.1012144918236486,1.3387943381466152,2.9299407360644505,0
4.673412008979593,5.9237929651979595,0.6790618405207619,3.8593227836279174,-2.0243734776719053,1.3813564029367487,2.23579612307826,2.3720610290138344,2.2279190708860495,3.4826718883567542,-1.51882907939178,2.816477354681154,0.6767359069306107,-8.195978783058424,-4.462631058889688,0
-2.6478607482890633,-5.995558086169463,-3.016035599517606,3.888426847613334,0.7591171622576662,0.5326575709699841,-1.0507584817736957,-1.447935906047567,7.522062415015029,-0.5656172315655504,-2.358489082533386,1.1228489767934609,-0.35522448302100296,0.7712958047409473,1.3538800898170837,1
-1.9795902134659644,0.17626132587847224,-1.3841041961731373,-3.4648228955107907,-1.9128217993903962,0.4234195939149734,2.7725547730003033,1.508575114634032,-1.531143478659463,2.9423111955897374,0.009086288586090507,-3.926709366433768,-0.5902799664487156,-0.0162058991110344,1.5042268573930797,0
-2.5116312623133994,2.0727553790316984,-2.241324697189939,-3.2321741125578676,-0.6993125733903294,1.4093444502715111,-5.282492908596664,-1.9143826272761089,-2.6944181380279444,-1.9328094488614502,2.6066539862009535,-0.34416416745803,1.6826291072995352,8.47285503968584,-1.782075880122267,1
-3.101542817016987,-2.479215946041245,0.7394234287804096,-2.643558302497452,0.8028416132383946,2.8647866850447707,4.333552628774079,2.105547307092294,3.025483944902441,3.1330607152437477,-0.7771154384815269,-0.5995653265310577,-1.2896386977751058,-7.383637124481075,1.15205493139915,0
-2.114192970098298,-0.2219699013511726,-0.7034445744864027,-0.8235323503890557,-1.8807771227212253,-1.126479963964929,2.2588066101293607,0.3469363675975512,3.643067227291906,-1.1131528092498997,0.2550168282551646,0.06532808376683374,-3.7411696193016244,-3.1198325537292826,-0.6298022518423458,0
-0.8136314244100062,0.3736629306449288,-4.989245161009334,-2.318765183412788,-2.3616257677237718,-5.370222987244027,3.378145362077066,2.9739135276623014,-2.341391324347657,-1.8399448217523415,-1.7097463075672095,-0.3860558128655769,1.7064463287956497,-1.6450568602786075,-2.909101506900088,0
-1.1599628452592028,2.912702372247579,2.2103209093851808,-4.566754048964633,-1.270198867803496,1.5380382248258524,0.3250551791395835,2.160224591396782,-2.7358617008758834,1.0724478192312943,0.9742113054876147,-1.7429824928899438,-0.5102880152379056,-1.0252408570314244,0.6957237948817396,0
-0.8830063431303576,-0.2481987785374562,-4.757414249094291,-2.3640734324142083,-2.7020640396503617,-1.9301863366556815,-0.12984417941592752,0.823617229694865,-0.21675887824152337,-1.1454914904340825,-3.2610045020622667,-6.191160383454151,-1.6760847188528905,1.549357526535723,0.8701968589185618,0
0.5347551960609205,0.5185807050510166,-2.115066584725498,0.41036556941629,-0.03210123253332542,0.891358599809309,-1.1445067158900848,1.6800071615795626,3.340517762421283,-1.0136662529227058,-4.191929249199616,-4.234372299262308,-2.9426230916073397,-4.996435853999202,-1.7952419195206142,0
-3.664024218228599,-4.9016078671069305,-0.6915193105897285,0.4292951854156777,-0.9544504574922282,1.8785887096455276,4.065339143172306,0.18088228533355544,9.608556006070295,0.7222231704123798,-2.218192504776852,4.095803961650908,-1.6387310462377982,-7.966424161195118,2.1895838170261035,0
